id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2211,24414,,,Rechazado,"fecha_error,monto_error"
2213,25745,,12529.36,Rechazado,fecha_error
2215,18283,,13042.84,,fecha_error
2216,3983,,2450.01,Cerrado,fecha_error
2217,13829,,1165.66,Abierto,fecha_error
2218,2121,,,,"fecha_error,monto_error"
2219,3863,,,,"fecha_error,monto_error"
2220,18997,,450.11,,fecha_error
2221,8239,,10385.04,,fecha_error
2223,19293,,,,"fecha_error,monto_error"
2224,848,,2662.33,Cerrado,fecha_error
2225,3253,,2803.56,Abierto,fecha_error
2227,3018,,,Cerrado,"fecha_error,monto_error"
2228,930,,4808.1,Abierto,fecha_error
2229,14124,,2738.54,Abierto,fecha_error
2230,546,,5.99862,Abierto,fecha_error
2231,22059,,1.22916,Cerrado,fecha_error
2233,15101,,,Cerrado,"fecha_error,monto_error"
2234,14868,,8850.48,Cerrado,fecha_error
2235,14259,,3508.83,Rechazado,fecha_error
2236,10881,,2672.13,Cerrado,fecha_error
2237,22146,,4.33572,Cerrado,fecha_error
2238,211,,7508.73,Abierto,fecha_error
2240,7847,,,,"fecha_error,monto_error"
2241,10744,,,,"fecha_error,monto_error"
2243,14886,,8.08714,,fecha_error
2244,22956,,,Abierto,"fecha_error,monto_error"
2246,2942,,7651.83,Abierto,fecha_error
2248,616,,,,"fecha_error,monto_error"
2249,16571,,,Cerrado,"fecha_error,monto_error"
2250,653,,14823.61,Abierto,fecha_error
2251,9394,,14714.55,Abierto,fecha_error
2252,10643,,5223.28,Abierto,fecha_error
2253,2695,,12110.89,,fecha_error
2254,10324,,,Rechazado,"fecha_error,monto_error"
2255,12512,,,Abierto,"fecha_error,monto_error"
2258,2702,,6564.88,Cerrado,fecha_error
2259,8275,,4289.11,Rechazado,fecha_error
2260,294,,1995.7,Abierto,fecha_error
2263,16248,,2521.11,,fecha_error
2264,383,,2.89903,Abierto,fecha_error
2265,21457,2025-11-14,,Abierto,monto_error
2267,20025,2025-08-23,,Abierto,monto_error
2268,17149,,3428.9,Cerrado,fecha_error
2269,11994,,,Rechazado,"fecha_error,monto_error"
2270,5262,,2698.98,,fecha_error
2271,12807,2026-01-04,,Abierto,monto_error
2272,25669,,14217.5,,fecha_error
2273,19646,,3432.68,,fecha_error
2274,10568,,41517.0,Abierto,fecha_error
2275,14372,,9.05027,Abierto,fecha_error
2277,16369,,11396.17,Cerrado,fecha_error
2278,778,,,Abierto,"fecha_error,monto_error"
2280,24625,,10280.03,Rechazado,fecha_error
2281,9844,,,Cerrado,"fecha_error,monto_error"
2282,3087,,8941.56,,fecha_error
2283,23563,,11.49211,Rechazado,fecha_error
2284,1716,,547.95,Abierto,fecha_error
2285,9182,,10202.88,Cerrado,fecha_error
2286,629,,,Rechazado,"fecha_error,monto_error"
2287,21733,,8114.46,Cerrado,fecha_error
2288,14167,,14910.27,Cerrado,fecha_error
2290,25693,,11619.68,Abierto,fecha_error
2292,9566,,14828.44,,fecha_error
2293,11540,,12.84516,,fecha_error
2294,3290,,10.22301,,fecha_error
2295,22502,,3581.7,Abierto,fecha_error
2296,10408,,,Cerrado,"fecha_error,monto_error"
2297,11624,,,,"fecha_error,monto_error"
2299,856,,14863.37,,fecha_error
2300,9130,,13.01492,Abierto,fecha_error
2301,19172,2025-12-26,,Cerrado,monto_error
2302,25535,2025-04-22,,Cerrado,monto_error
2303,15169,,,Cerrado,"fecha_error,monto_error"
2305,20381,,-7976.14,Cerrado,fecha_error
2306,511,,13692.83,,fecha_error
2308,6162,,,Abierto,"fecha_error,monto_error"
2309,19908,,6094.35,Cerrado,fecha_error
2310,7070,,14.8067,Cerrado,fecha_error
2311,7071,,6691.02,,fecha_error
2312,8906,,4.11113,,fecha_error
2314,207,,7575.95,Abierto,fecha_error
2315,9092,,11258.09,Cerrado,fecha_error
2316,19617,,4.97598,Abierto,fecha_error
2317,18281,,11.15512,Rechazado,fecha_error
2318,19853,,2723.1,Cerrado,fecha_error
2319,20905,,13151.98,Cerrado,fecha_error
2320,8405,,4382.48,Abierto,fecha_error
2321,15504,,,Abierto,"fecha_error,monto_error"
2322,9238,,12773.61,Cerrado,fecha_error
2323,20339,,754.59,Cerrado,fecha_error
2324,6083,,3266.86,Abierto,fecha_error
2325,13683,,8621.92,,fecha_error
2327,22263,,800.4,Cerrado,fecha_error
2328,22652,,11791.18,,fecha_error
2329,15796,,4628.55,Cerrado,fecha_error
2332,15055,,2269.28,Abierto,fecha_error
2333,17559,,10801.93,Abierto,fecha_error
2336,9318,,,Abierto,"fecha_error,monto_error"
2337,16616,,10442.64,Abierto,fecha_error
2338,21892,,7190.29,Cerrado,fecha_error
2339,10117,,7948.35,Cerrado,fecha_error
2342,24584,,3824.21,,fecha_error
2343,4136,,9744.21,Rechazado,fecha_error
2344,12338,,9750.47,Rechazado,fecha_error
2345,13756,,2297.97,Cerrado,fecha_error
2346,21253,,,,"fecha_error,monto_error"
2347,12776,,10654.25,Cerrado,fecha_error
2348,3930,,11604.19,Cerrado,fecha_error
2349,760,,7023.3,Abierto,fecha_error
2350,15335,,12966.01,Abierto,fecha_error
2351,22211,,13086.1,,fecha_error
2352,20711,,,,"fecha_error,monto_error"
2353,858,,9.44529,,fecha_error
2354,6864,,11051.5,,fecha_error
2356,20455,,,Abierto,"fecha_error,monto_error"
2357,1653,,6707.44,,fecha_error
2359,2943,,783.16,,fecha_error
2360,3942,,,Rechazado,"fecha_error,monto_error"
2362,18186,,8438.91,Cerrado,fecha_error
2363,2737,,6.88427,,fecha_error
2364,25845,,1695.06,,fecha_error
2365,21121,,12.77465,,fecha_error
2366,10170,,3414.4,Cerrado,fecha_error
2367,19568,,,Cerrado,"fecha_error,monto_error"
2368,22622,,34866.0,,fecha_error
2369,11403,,,,"fecha_error,monto_error"
2370,22837,,5.94536,Cerrado,fecha_error
2372,18743,,,,"fecha_error,monto_error"
2373,9302,,,,"fecha_error,monto_error"
2376,10835,,14.97228,Cerrado,fecha_error
2377,8758,,,,"fecha_error,monto_error"
2378,5878,,12931.4,Abierto,fecha_error
2379,13852,,6.19029,,fecha_error
2380,17263,,1154.63,Rechazado,fecha_error
2381,14036,,2.50027,Cerrado,fecha_error
2382,15145,,314.53,Cerrado,fecha_error
2383,15691,,,,"fecha_error,monto_error"
2385,22112,2025-04-14,,Abierto,monto_error
2386,5906,,9787.74,Cerrado,fecha_error
2387,24065,,3308.24,Cerrado,fecha_error
2388,23027,,14809.5,Rechazado,fecha_error
2389,5149,,10375.18,Cerrado,fecha_error
2390,8027,,1.12161,,fecha_error
2391,24460,,11.72519,Abierto,fecha_error
2392,17405,,,,"fecha_error,monto_error"
2393,22149,,2011.44,Cerrado,fecha_error
2394,1520,,,Cerrado,"fecha_error,monto_error"
2395,7209,,10200.89,Abierto,fecha_error
2396,7983,,5007.92,Abierto,fecha_error
2397,19783,,9790.53,Abierto,fecha_error
2398,17641,,7.74644,Abierto,fecha_error
2399,7193,,7164.56,Cerrado,fecha_error
2402,11266,,14169.91,,fecha_error
2404,21221,,14029.64,Cerrado,fecha_error
2406,15740,,4078.5,Abierto,fecha_error
2407,23995,,8050.4,Abierto,fecha_error
2408,755,,4836.65,,fecha_error
2409,16622,2025-10-28,,Rechazado,monto_error
2410,15022,,6.03184,,fecha_error
2411,24991,,7262.04,Cerrado,fecha_error
2412,19992,,6.40663,Cerrado,fecha_error
2413,23012,,9061.78,Abierto,fecha_error
2414,1517,,6475.06,Cerrado,fecha_error
2415,66,,11755.35,Abierto,fecha_error
2416,1078,,5459.25,Rechazado,fecha_error
2418,16583,,8.8948,,fecha_error
2419,1101,,9.17126,,fecha_error
2421,7308,,,Abierto,"fecha_error,monto_error"
2422,24746,,2522.97,Abierto,fecha_error
2423,5465,,8.22428,,fecha_error
2425,24214,,4013.87,Abierto,fecha_error
2426,10280,,6207.54,Rechazado,fecha_error
2427,251,,,,"fecha_error,monto_error"
2429,5224,,37808.0,Cerrado,fecha_error
2430,25623,,,,"fecha_error,monto_error"
2432,18771,,2017.43,Abierto,fecha_error
2434,20992,,,Cerrado,"fecha_error,monto_error"
2435,7115,,7962.69,Abierto,fecha_error
2436,15786,,,Rechazado,"fecha_error,monto_error"
2438,20113,,9676.33,Abierto,fecha_error
2439,13895,,,Abierto,"fecha_error,monto_error"
2440,3564,,,Cerrado,"fecha_error,monto_error"
2441,62,,1496.63,Abierto,fecha_error
2442,20778,,5.87943,Rechazado,fecha_error
2443,2790,,,Rechazado,"fecha_error,monto_error"
2446,1205,,1763.15,Abierto,fecha_error
2447,8840,,,,"fecha_error,monto_error"
2448,17507,,,,"fecha_error,monto_error"
2449,23007,,9358.52,,fecha_error
2450,17533,,,Cerrado,"fecha_error,monto_error"
2451,14441,,,,"fecha_error,monto_error"
2452,4667,,1.72742,Cerrado,fecha_error
2454,315,,2706.62,,fecha_error
2455,6226,,11.69136,,fecha_error
2456,22714,,4929.6,Abierto,fecha_error
2457,19031,,6583.55,Abierto,fecha_error
2458,12074,,14637.58,Cerrado,fecha_error
2459,6830,,6.39122,Cerrado,fecha_error
2460,9157,,2841.38,Cerrado,fecha_error
2461,4460,2025-08-28,,,monto_error
2462,23286,,12421.35,Cerrado,fecha_error
2463,19863,,14915.78,Abierto,fecha_error
2464,4246,,,,"fecha_error,monto_error"
2467,24047,,831.44,,fecha_error
2468,1404,,4.19856,Abierto,fecha_error
2469,18400,,10605.84,Rechazado,fecha_error
2470,19870,2026-02-24,,Abierto,monto_error
2471,15609,,,,"fecha_error,monto_error"
2472,16259,,6838.86,Abierto,fecha_error
2473,4813,,1377.24,Cerrado,fecha_error
2474,6772,,,Abierto,"fecha_error,monto_error"
2476,12085,,1118.13,Rechazado,fecha_error
2477,25843,,7696.83,Rechazado,fecha_error
2479,13560,,2.4793,Abierto,fecha_error
2480,14866,,13497.18,,fecha_error
2481,7016,2025-08-04,,,monto_error
2482,1019,,5.00597,Abierto,fecha_error
2483,9149,,,Cerrado,"fecha_error,monto_error"
2484,17787,,6775.93,Cerrado,fecha_error
2485,3199,,10352.24,Abierto,fecha_error
2486,19872,,7863.24,Cerrado,fecha_error
2487,10983,,,,"fecha_error,monto_error"
2488,10412,,3.90619,Cerrado,fecha_error
2489,6196,,9.98493,Abierto,fecha_error
2490,12511,,12044.17,Abierto,fecha_error
2491,8021,,2814.81,Rechazado,fecha_error
2493,25631,,3.72353,Cerrado,fecha_error
2494,889,,13998.03,Cerrado,fecha_error
2495,23605,,,,"fecha_error,monto_error"
2496,17445,,7228.95,Abierto,fecha_error
2497,23720,,10606.96,Abierto,fecha_error
2499,20298,,10.61677,Rechazado,fecha_error
2500,5749,,,,"fecha_error,monto_error"
2501,6007,,11464.16,,fecha_error
2503,23867,,8508.74,Abierto,fecha_error
2504,24756,2025-11-25,,,monto_error
2505,11966,,9243.01,,fecha_error
2506,13946,,8459.98,Cerrado,fecha_error
2507,15444,,9.15034,Abierto,fecha_error
2508,1754,,7.7704,,fecha_error
2510,8058,,,Cerrado,"fecha_error,monto_error"
2511,12809,,,Cerrado,"fecha_error,monto_error"
2512,2582,,12624.08,Rechazado,fecha_error
2513,2898,,10512.5,Cerrado,fecha_error
2514,22830,,1219.12,,fecha_error
2515,21053,,13.0407,Rechazado,fecha_error
2516,17054,,11.61393,Abierto,fecha_error
2517,16849,,12403.79,Cerrado,fecha_error
2518,22891,,11735.78,Cerrado,fecha_error
2519,5197,,753.72,,fecha_error
2520,5030,,,Rechazado,"fecha_error,monto_error"
2521,10837,,9625.32,Cerrado,fecha_error
2522,20072,,1244.65,Abierto,fecha_error
2523,14211,,1603.59,Abierto,fecha_error
2524,9396,,,Cerrado,"fecha_error,monto_error"
2525,22041,,80752.0,Abierto,fecha_error
2526,5668,,11057.31,Cerrado,fecha_error
2527,13738,,1115.29,,fecha_error
2528,19429,,,Rechazado,"fecha_error,monto_error"
2529,14439,,5690.29,Cerrado,fecha_error
2530,22448,,7.88928,,fecha_error
2531,4616,,3.98052,Abierto,fecha_error
2532,4821,,10235.17,Cerrado,fecha_error
2533,5249,,,Rechazado,"fecha_error,monto_error"
2534,9782,,6497.59,Rechazado,fecha_error
2535,23657,,,Cerrado,"fecha_error,monto_error"
2536,9797,,,Rechazado,"fecha_error,monto_error"
2537,18813,,3629.23,Abierto,fecha_error
2538,22630,,2.39634,,fecha_error
2539,17283,,1791.99,Abierto,fecha_error
2541,20512,,,Abierto,"fecha_error,monto_error"
2542,1412,,11563.62,,fecha_error
2543,22880,,10823.73,,fecha_error
2545,13230,,9.72153,,fecha_error
2546,25524,,9916.53,Rechazado,fecha_error
2547,17298,,,,"fecha_error,monto_error"
2548,22829,,1392.67,Abierto,fecha_error
2549,16301,2025-03-22,,Cerrado,monto_error
2550,86,,5495.7,Rechazado,fecha_error
2551,16156,2026-02-25,,Rechazado,monto_error
2552,23364,,,,"fecha_error,monto_error"
2555,8628,,7.29762,Rechazado,fecha_error
2556,17301,,,Abierto,"fecha_error,monto_error"
2557,17296,,,,"fecha_error,monto_error"
2558,16379,,11100.12,,fecha_error
2559,18887,,8398.33,,fecha_error
2560,18321,,1448.29,Cerrado,fecha_error
2563,24054,,2654.93,Abierto,fecha_error
2564,12314,,,,"fecha_error,monto_error"
2565,24718,,6620.36,Abierto,fecha_error
2566,17391,,5603.71,Cerrado,fecha_error
2567,3813,,1.28338,Abierto,fecha_error
2568,12798,,11140.05,Abierto,fecha_error
2569,3583,,13166.5,Cerrado,fecha_error
2570,9855,,8780.44,Abierto,fecha_error
2571,16206,,10234.5,Cerrado,fecha_error
2573,20514,,1.59164,Abierto,fecha_error
2574,15439,,13.12029,,fecha_error
2576,6446,,7607.2,,fecha_error
2578,6675,,9.97623,,fecha_error
2580,18166,,2887.95,,fecha_error
2581,5281,,6940.65,Rechazado,fecha_error
2582,16327,,4695.67,,fecha_error
2583,14143,,14328.3,Rechazado,fecha_error
2584,6461,,411.68,Cerrado,fecha_error
2585,2781,,10411.97,Rechazado,fecha_error
2586,9030,,5274.13,Abierto,fecha_error
2587,5662,,9964.12,Cerrado,fecha_error
2588,15629,,5954.59,Abierto,fecha_error
2589,21439,,3.91489,Abierto,fecha_error
2590,22053,2025-02-22,,Cerrado,monto_error
2591,4169,,6544.84,Rechazado,fecha_error
2592,11432,2025-11-26,,Abierto,monto_error
2593,19194,,3940.57,Cerrado,fecha_error
2594,4513,,,,"fecha_error,monto_error"
2595,16763,,10669.23,Rechazado,fecha_error
2596,6376,,,Abierto,"fecha_error,monto_error"
2599,18113,,,Abierto,"fecha_error,monto_error"
2600,20957,,10.12318,Abierto,fecha_error
2601,24572,,10176.73,Rechazado,fecha_error
2602,23523,,6185.32,Cerrado,fecha_error
2603,24345,,,Rechazado,"fecha_error,monto_error"
2604,7534,,11.02302,Cerrado,fecha_error
2605,15134,,222.15,Rechazado,fecha_error
2606,16807,,,,"fecha_error,monto_error"
2607,16301,,9987.67,Rechazado,fecha_error
2608,24962,,,Rechazado,"fecha_error,monto_error"
2609,914,,13167.53,Abierto,fecha_error
2611,14488,,9.01859,Cerrado,fecha_error
2613,10242,,,Abierto,"fecha_error,monto_error"
2614,6458,2025-03-25,,,monto_error
2615,12697,,12.5467,Abierto,fecha_error
2616,22526,,13748.22,Abierto,fecha_error
2617,4353,,6.83777,Cerrado,fecha_error
2618,14894,,1.306,Abierto,fecha_error
2619,12728,,14464.0,Abierto,fecha_error
2620,23160,,10076.56,Cerrado,fecha_error
2621,1926,,,Cerrado,"fecha_error,monto_error"
2622,15593,,5375.27,Rechazado,fecha_error
2623,1218,,10.11164,,fecha_error
2625,25793,,,Abierto,"fecha_error,monto_error"
2626,9301,,30754.0,Abierto,fecha_error
2627,19274,,14.46171,Abierto,fecha_error
2629,5576,,9657.06,Rechazado,fecha_error
2630,10029,,4951.88,Rechazado,fecha_error
2631,12557,,,Abierto,"fecha_error,monto_error"
2633,16446,,10733.48,Rechazado,fecha_error
2634,11812,,10408.69,Cerrado,fecha_error
2635,7112,,11347.53,,fecha_error
2636,21703,,1953.67,Cerrado,fecha_error
2637,10785,,,Rechazado,"fecha_error,monto_error"
2638,18370,,,Rechazado,"fecha_error,monto_error"
2639,10635,2025-11-10,,Cerrado,monto_error
2640,13885,,10216.57,Abierto,fecha_error
2642,19897,,13.17679,Rechazado,fecha_error
2643,17912,,,Cerrado,"fecha_error,monto_error"
2644,12599,,5703.66,Abierto,fecha_error
2645,16830,,6223.4,,fecha_error
2646,22279,,1.76592,Abierto,fecha_error
2647,7171,2025-05-23,,,monto_error
2648,23393,,,Abierto,"fecha_error,monto_error"
2650,13756,,6061.83,Rechazado,fecha_error
2651,19656,,6183.3,Cerrado,fecha_error
2653,4746,,14807.91,,fecha_error
2654,13708,,3422.98,Rechazado,fecha_error
2655,9985,,11376.6,Abierto,fecha_error
2656,14648,,12.31279,,fecha_error
2657,19985,,4503.99,Rechazado,fecha_error
2658,20297,2025-08-06,,Rechazado,monto_error
2659,19487,,3415.76,Abierto,fecha_error
2661,16937,,4789.15,,fecha_error
2662,110,,7.58526,,fecha_error
2663,17065,,5830.42,Abierto,fecha_error
2664,5812,,8775.38,,fecha_error
2665,15065,,6818.61,Abierto,fecha_error
2666,5917,,8244.58,,fecha_error
2667,8898,,,Abierto,"fecha_error,monto_error"
2668,4259,,,,"fecha_error,monto_error"
2669,21067,,1550.15,Abierto,fecha_error
2670,18126,,,Abierto,"fecha_error,monto_error"
2671,21543,,5469.67,Rechazado,fecha_error
2672,21518,,,Cerrado,"fecha_error,monto_error"
2673,17087,,8.47315,Abierto,fecha_error
2674,6936,2025-09-03,,Cerrado,monto_error
2675,6679,,11.24427,Rechazado,fecha_error
2676,9465,,,,"fecha_error,monto_error"
2680,10216,,4.37125,Abierto,fecha_error
2681,22253,,6.26046,Rechazado,fecha_error
2682,22686,,14097.6,Abierto,fecha_error
2683,18022,,888.85,Rechazado,fecha_error
2684,2035,,14.22434,Abierto,fecha_error
2685,17869,,,,"fecha_error,monto_error"
2686,17800,,2.91983,Abierto,fecha_error
2687,15219,,6.6334,Cerrado,fecha_error
2688,24940,,2007.12,Rechazado,fecha_error
2689,12784,,5106.27,Rechazado,fecha_error
2690,7119,,14691.01,Cerrado,fecha_error
2691,4210,,,Cerrado,"fecha_error,monto_error"
2693,11461,,6.79823,,fecha_error
2695,20942,,3266.72,Abierto,fecha_error
2696,9958,,9380.27,Cerrado,fecha_error
2697,17948,,,Cerrado,"fecha_error,monto_error"
2698,19171,,,Abierto,"fecha_error,monto_error"
2699,21376,,14533.7,Abierto,fecha_error
2700,1817,,10.0071,Cerrado,fecha_error
2701,9991,,2.23289,Cerrado,fecha_error
2702,15743,,2937.96,Abierto,fecha_error
2703,16149,,9043.86,Cerrado,fecha_error
2704,13229,,13775.35,,fecha_error
2705,473,,5529.99,,fecha_error
2707,1634,,13069.67,Abierto,fecha_error
2708,5201,,7824.91,Abierto,fecha_error
2709,22974,,5.81214,,fecha_error
2710,24535,,13.0055,Cerrado,fecha_error
2711,11326,2025-08-26,,,monto_error
2712,7146,,,Cerrado,"fecha_error,monto_error"
2713,20217,,9352.75,Cerrado,fecha_error
2714,4219,,3662.93,Rechazado,fecha_error
2715,21859,,6946.34,,fecha_error
2717,3923,,13272.4,Abierto,fecha_error
2718,3050,,13921.16,Cerrado,fecha_error
2719,9902,,4313.86,Cerrado,fecha_error
2720,21872,,1.48952,Cerrado,fecha_error
2721,25827,,3974.66,,fecha_error
2722,16924,,11.13556,Abierto,fecha_error
2724,12571,,10055.25,Abierto,fecha_error
2726,24773,,,Rechazado,"fecha_error,monto_error"
2727,19671,,7408.48,,fecha_error
2728,11066,,8.56045,,fecha_error
2730,14876,,8413.84,Abierto,fecha_error
2731,11494,,8992.95,Cerrado,fecha_error
2732,12528,,4193.95,Abierto,fecha_error
2733,15471,,14.27852,Abierto,fecha_error
2734,17927,,8800.86,Rechazado,fecha_error
2735,4113,,7650.93,Abierto,fecha_error
2736,14612,,12.99783,Cerrado,fecha_error
2737,9817,,10734.13,Rechazado,fecha_error
2738,4517,,12343.38,Abierto,fecha_error
2739,18975,,,,"fecha_error,monto_error"
2740,23124,,7.2904,,fecha_error
2741,5977,,12275.15,Cerrado,fecha_error
2742,13402,,11.1387,,fecha_error
2743,14085,,3815.91,,fecha_error
2744,22370,,1.54816,Cerrado,fecha_error
2745,2682,,4396.36,Abierto,fecha_error
2746,9815,,2.70974,,fecha_error
2747,22399,,8.61337,,fecha_error
2748,21786,2025-07-22,,,monto_error
2749,1994,,,Cerrado,"fecha_error,monto_error"
2750,9083,,2571.48,,fecha_error
2752,15101,,7449.26,,fecha_error
2753,6339,,10976.53,,fecha_error
2755,15788,,4342.47,,fecha_error
2756,7666,,11178.38,,fecha_error
2757,8196,,3554.3,Abierto,fecha_error
2758,10497,,5.8619,,fecha_error
2759,9301,,4910.89,Cerrado,fecha_error
2760,9586,2025-01-09,,,monto_error
2762,9000,,,Cerrado,"fecha_error,monto_error"
2763,881,,,,"fecha_error,monto_error"
2764,21123,,12.68524,Rechazado,fecha_error
2765,237,,8.54034,Abierto,fecha_error
2767,18246,,6.78897,,fecha_error
2768,9937,,8202.64,Cerrado,fecha_error
2769,10769,,,Abierto,"fecha_error,monto_error"
2770,13644,,7093.73,Abierto,fecha_error
2772,11406,,2474.26,Cerrado,fecha_error
2773,2141,,8.37444,Abierto,fecha_error
2774,16350,,12.77751,Cerrado,fecha_error
2775,25602,2025-10-22,,Abierto,monto_error
2776,5411,,8498.8,Cerrado,fecha_error
2777,18263,,11.33692,Rechazado,fecha_error
2778,11617,,7183.61,Cerrado,fecha_error
2779,14454,,,Rechazado,"fecha_error,monto_error"
2780,24872,,11855.37,,fecha_error
2781,704,,4044.31,,fecha_error
2782,14875,,,Abierto,"fecha_error,monto_error"
2783,14873,,2648.03,,fecha_error
2784,2412,,,Cerrado,"fecha_error,monto_error"
2785,14123,,1191.37,Abierto,fecha_error
2787,24995,,11494.35,Abierto,fecha_error
2788,21999,,3.1583,,fecha_error
2789,20510,,10545.32,Abierto,fecha_error
2790,18444,,5291.0,Abierto,fecha_error
2792,15690,,3504.74,,fecha_error
2793,6672,,11673.0,Cerrado,fecha_error
2796,15113,,10901.92,,fecha_error
2797,15729,,14566.29,Abierto,fecha_error
2798,10823,2025-05-21,,,monto_error
2799,21633,,3559.12,Abierto,fecha_error
2800,11769,,5208.55,,fecha_error
2801,2395,,4172.19,,fecha_error
2802,13729,,11378.35,Abierto,fecha_error
2803,17397,,14974.86,,fecha_error
2804,16275,,7.8334,Abierto,fecha_error
2807,2759,,13770.32,,fecha_error
2808,18360,,4.07864,Abierto,fecha_error
2809,21370,,4490.69,,fecha_error
2810,7706,,12173.5,,fecha_error
2811,13532,,9758.93,Abierto,fecha_error
2812,543,,10.86706,Cerrado,fecha_error
2813,4551,,1107.57,Cerrado,fecha_error
2814,9526,,,Abierto,"fecha_error,monto_error"
2815,18201,,3283.44,Cerrado,fecha_error
2816,23903,,5.96403,Cerrado,fecha_error
2817,23212,,12828.57,,fecha_error
2818,14166,,,,"fecha_error,monto_error"
2819,25790,,7.31047,Abierto,fecha_error
2820,23995,,2007.68,Abierto,fecha_error
2821,15615,,,Abierto,"fecha_error,monto_error"
2822,14176,,298.61,Abierto,fecha_error
2823,6909,,,,"fecha_error,monto_error"
2824,821,2025-05-16,,Cerrado,monto_error
2825,25802,,314.28,Abierto,fecha_error
2826,5623,,,,"fecha_error,monto_error"
2827,5429,,8687.2,Rechazado,fecha_error
2828,22088,,8346.67,Abierto,fecha_error
2829,16844,,6360.61,Cerrado,fecha_error
2831,19553,,5951.97,,fecha_error
2832,18803,2025-06-07,,Abierto,monto_error
2833,15492,,2.13029,Cerrado,fecha_error
2834,20538,,1.51517,,fecha_error
2835,19275,,11383.22,Abierto,fecha_error
2836,2796,,1754.75,Rechazado,fecha_error
2837,22851,,13988.02,,fecha_error
2838,2989,,4393.15,,fecha_error
2839,22552,,14566.42,Cerrado,fecha_error
2840,10804,,3909.96,Cerrado,fecha_error
2841,5596,,12.61866,,fecha_error
2842,1771,,2.68841,Rechazado,fecha_error
2844,14355,,5.31988,Rechazado,fecha_error
2845,2299,,4403.56,Abierto,fecha_error
2846,17957,,10.77175,Rechazado,fecha_error
2849,3449,,13727.13,Cerrado,fecha_error
2850,8386,,,Rechazado,"fecha_error,monto_error"
2852,1244,,1816.17,,fecha_error
2853,4458,,,,"fecha_error,monto_error"
2854,88,,2.49699,Cerrado,fecha_error
2855,18077,,5377.4,,fecha_error
2856,5605,,1844.53,Cerrado,fecha_error
2857,10957,,,Cerrado,"fecha_error,monto_error"
2858,4304,,9108.2,Abierto,fecha_error
2859,6903,,9188.95,Rechazado,fecha_error
2861,10194,,,Cerrado,"fecha_error,monto_error"
2863,16662,,,Cerrado,"fecha_error,monto_error"
2864,149,,8.7554,,fecha_error
2865,17587,,-3183.57,,fecha_error
2866,24462,,6945.15,Abierto,fecha_error
2867,20929,,8919.56,,fecha_error
2868,10233,,3.14929,Cerrado,fecha_error
2869,22426,,8266.28,Abierto,fecha_error
2870,19057,,5475.6,,fecha_error
2871,17340,,9846.09,Rechazado,fecha_error
2874,3553,,8471.81,,fecha_error
2875,7102,,,Rechazado,"fecha_error,monto_error"
2876,22276,,5.56847,,fecha_error
2878,1667,,3.8222,Abierto,fecha_error
2879,4472,,,,"fecha_error,monto_error"
2880,12403,,,,"fecha_error,monto_error"
2882,13898,2025-06-28,,,monto_error
2883,22481,2025-03-30,,Cerrado,monto_error
2884,9447,,4.88583,Cerrado,fecha_error
2885,25626,,13446.77,Abierto,fecha_error
2886,15422,,8162.41,Cerrado,fecha_error
2887,15678,,,Cerrado,"fecha_error,monto_error"
2888,19610,,12786.66,Abierto,fecha_error
2889,119,,4.03421,Abierto,fecha_error
2891,9020,2025-12-31,,,monto_error
2892,20091,,12359.38,,fecha_error
2893,20889,,,,"fecha_error,monto_error"
2894,6093,,,Rechazado,"fecha_error,monto_error"
2895,21752,,,Cerrado,"fecha_error,monto_error"
2896,8317,,8447.44,,fecha_error
2897,23043,,4398.04,Abierto,fecha_error
2898,2509,,5795.51,Abierto,fecha_error
2900,15659,,9304.79,Abierto,fecha_error
2901,12137,,2466.03,,fecha_error
2902,3779,,11354.33,Cerrado,fecha_error
2903,9815,,3.10324,Rechazado,fecha_error
2904,2061,,678.66,,fecha_error
2905,7703,,1.22076,Abierto,fecha_error
2906,765,,,Rechazado,"fecha_error,monto_error"
2907,906,,10151.8,Abierto,fecha_error
2908,10500,,14002.0,,fecha_error
2909,13727,,14365.5,,fecha_error
2911,20021,,,Cerrado,"fecha_error,monto_error"
2912,9939,,-3.369,,fecha_error
2913,24973,,5350.97,Rechazado,fecha_error
2915,18974,,4.2349,Cerrado,fecha_error
2916,3435,,,Rechazado,"fecha_error,monto_error"
2917,10227,,14318.74,Cerrado,fecha_error
2918,1151,,,Abierto,"fecha_error,monto_error"
2919,14747,,,Rechazado,"fecha_error,monto_error"
2920,15601,,7539.48,Abierto,fecha_error
2921,8024,,,Abierto,"fecha_error,monto_error"
2922,13360,,568.96,Abierto,fecha_error
2923,12812,,9303.42,,fecha_error
2924,24782,,4.88726,Cerrado,fecha_error
2925,19897,,,Cerrado,"fecha_error,monto_error"
2926,12223,,127.29,Cerrado,fecha_error
2927,4153,,10642.29,Abierto,fecha_error
2928,7039,,,,"fecha_error,monto_error"
2929,16454,,8410.75,Rechazado,fecha_error
2930,12839,,6298.0,,fecha_error
2931,14029,,13.35662,Rechazado,fecha_error
2933,314,,5.24331,Abierto,fecha_error
2934,4576,,4394.39,Cerrado,fecha_error
2935,22511,,,Abierto,"fecha_error,monto_error"
2937,15378,,,Cerrado,"fecha_error,monto_error"
2938,10709,,3219.37,Abierto,fecha_error
